campaign,NumVoicePrepaid,NumVoicePostpaid,VoiceOnNet,VoiceOffNet,VoiceInt,NumCalls,CallDuration,NumDataSPrepaid,NumDataPostpaid,DataCharTraf,DataCharNULL,NumDataSessions,SessionsLength,TotalFlux,BirthDate,Nationality,Occupation,EoPProvisionedBase,RGE30Subscriberbase,RGE90Subscriberbase,RGE1Subscriberbase,EoP_SubscribersApOG,InterconnectPayableRevenue,InterconnectReceivableRevenueRequest,DataRevenue,MMSRevenue,SMSRevenue,VASRevenue,VoiceRevenue,ForfeitedRevenue,RoamingInbound,RoamingOutound,NoOfEvents,OtherRevenue,AddOnSubscriptionRevenue,PrepaidRevenue,NoEventsVASPrep,postpaidAddonRevenue,PostpaidDataRevenue,PostpaidMMSRev,PostpaidSMSRev,PostpaidVASRevenue,PostpaidVoiceRevenue,RoamingOutboundRevenue,PostpaidRevenues,NoEventsVASPost,ARPU,ChurnPresure1,ChurnPresure2,Andpresure1,Andpresure2,iospresure1,iospresure2,allpresure1,allpresure2
campaign_3,9,578,216,368,3,587,71821,0,98,98,0,98,3266493,2839036351,1962-01-01,German,Others,1,0,0,0,1,2.10249,0.12416,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0.06,1.6,2.46,0,11.12,4,7,0.338428242932504,0.37826038136748,0,0,0.06125,0.188129316167023,0.309375,0.46484477313962
campaign_5,0,88,14,74,0,88,21077,0,23,23,0,23,3961748,13136355582,1983-10-26,German,Others,1,0,0,0,1,1.12828,0.06796,0,0,0,0,0,0,0,0,0,0,0,0,0,25.8,0,0,0,0,0,0,25.8,0,25.8,0,0,0,0,0,0,0,0
campaign_1,22,457,186,293,0,479,112870,0,121,121,0,121,1650271,350910085,1972-03-12,German,Others,1,0,0,0,1,2.3362,0.10096,0,0,0,0,0,0,0,0.305,36,0,0,0,0,0,0,0,0.04,0,14.135,0.305,14.48,0,15,0,0,0,0,0,0,0,0
campaign_5,34,109,52,88,3,143,13180,0,132,132,0,132,862188,3050691455,1976-12-16,German,Others,1,0,0,0,1,1.00011,0.02284,0,0,0,0,0,0,0,14.154,92,0,0,0,0,15.5,0,0,0,0,0,14.154,29.654,0,15.5,0,0,0,0,0,0,0,0
campaign_5,0,2,0,2,0,2,64,0,71,71,0,71,848556,6834056597,1956-11-05,German,Others,1,0,0,0,1,0.00288,0.08528,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0
campaign_5,9,37,34,6,6,46,3457,0,146,146,0,146,1709245,3328744945,1963-02-16,German,Specialist/Analyst/Advisor,1,0,0,0,1,0.48647,1.21283,0,0,0,0,0,0,0,0.199,39,0,0,0,0,15.8,0,0,0,0,0,0.199,15.999,0,10.8,0,0,0,0,0,0,0,0
campaign_4,130,400,451,77,2,530,175586,0,274,274,0,274,3126114,12109079773,1987-04-29,German,Labour worker,1,0,0,0,1,2.77497,0.23725,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,1.455,4,13.625,0,44.08,1,25,0,0,0,0,0,0,0,0
campaign_1,130,400,451,77,2,530,175586,0,274,274,0,274,3126114,12109079773,1987-04-29,German,Labour worker,1,0,0,0,1,2.77497,0.23725,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,1.455,4,13.625,0,44.08,1,25,0,0,0,0,0,0,0,0
campaign_7,39,187,114,112,0,226,22487,0,878,878,0,878,3200405,12769920481,1958-01-01,German,Others,1,0,0,0,1,1.2372,1.15602,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,15,0,15,0.0250540302569439,0.0612152497570057,0,0,0.0877983642129861,0.153049960866242,0.0918043732265064,0.169065829862115
campaign_5,14,56,38,32,0,70,11697,0,190,190,0,190,3025393,8720426140,1960-01-01,German,Labour worker,1,0,0,0,1,0.63354,0.02948,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0
campaign_5,99,241,252,88,0,340,26340,0,25,25,0,25,3315127,4077442568,1970-12-18,German,Others,1,0,0,0,1,0.78016,0.1798,0,0,0,0,0,0,0,2.174,5,0,0,0,0,15,0,0,0,0,0,2.174,17.174,0,15,0,0,0,0,0,0,0,0
campaign_5,5,161,124,40,2,166,24520,0,238,238,0,238,1567320,8406074690,1979-06-23,German,Others,1,0,0,0,1,1.07598,0.05456,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,4,0,0,19,8,15,0,0,0,0,0,0,0,0
campaign_5,78,269,130,217,0,347,33462,0,51,51,0,51,2558040,10865521772,1957-01-01,German,Labour worker,1,0,0,0,1,0.75662,0.19368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
campaign_5,22,71,78,15,0,93,11949,0,336,336,0,336,839019,369720119,1965-01-01,German,Labour worker,1,0,0,0,1,0.11112,1.08977,0,0,0,0,0,0,0,0.204,2,0,0,0,0,5,0,0,0,0,0.81,0.204,6.014,0,5,0,0.0283469603189594,0,0,0,0.0258950843586089,0,0.0422833461485228
campaign_5,82,516,152,432,14,598,119804,0,231,231,0,231,2362539,16276635621,1988-05-16,German,Labour worker,1,0,0,0,1,12.68769,0.15068,0,0,0,0,0,0,0,16.123,1550,0,0,0,0,55.8,0,0,0.31,3.3,40.82,16.123,116.353,29,35.8,0,0,0,0,0,0,0,0
campaign_5,1,82,3,80,0,83,6274,0,359,359,0,359,1195686,2824907731,1974-02-07,German,Dentist,1,0,0,0,1,0.65141,0.08668,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0
campaign_5,1,161,142,20,0,162,24690,0,51,51,0,51,2792679,15741256593,1989-03-16,German,Specialist/Analyst/Advisor,1,0,0,0,1,0.08471,0.04904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0
campaign_8,2,2,4,0,0,4,586,0,30,30,0,30,924119,65793916,1978-03-01,Yemenite,Senior Manager,1,0,0,0,1,0.06801,0.07018,0,0,0,0,0,0,0,49.9,356,0,0,0,0,30.5,0,0,0,0,0,49.9,80.4,0,30.5,0,0,0,0,0,0,0,0
campaign_5,12,43,18,36,1,55,3612,0,237,237,0,237,1130318,3045245299,1968-06-25,German,Military,1,0,0,0,1,0.24221,0.00924,0,0,0,0,0,0,0,0,28,0,0,0,0,15,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0
campaign_1,12,85,74,23,0,97,7791,0,131,131,0,131,3542645,19982674406,1964-01-01,German,Labour worker,1,0,0,0,1,0.52609,0.0361,0,0,0,0,0,0,0,0,0,0,0,0,0,31.806,0,0,0.04,0,0.48,0,32.326,0,39.806,0,0.0058592879289207,0,0,0,0,0,0
campaign_5,40,81,93,25,3,121,20980,0,95,95,0,95,1107820,4328861864,1972-09-27,German,Military,1,0,0,0,1,0.39791,0.01628,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0.04,0,2.885,0,12.925,0,10,0,0,0,0,0,0,0,0
campaign_2,12,48,58,2,0,60,5446,0,266,266,0,266,2283879,10505455454,1970-01-01,German,Others,1,0,0,0,1,0.09949,0.01892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0,0.51,0,5,0,0,0,0,0,0,0,0
campaign_5,13,96,103,6,0,109,5758,0,235,235,0,235,2066880,2181709964,1958-01-01,German,Supervisor,1,0,0,0,1,0.07432,0.07788,0,0,0,0,0,0,0,0.055,1,0,0,0,0,0,0,0,0,0,0.3,0.055,0.355,0,5,0.0131522516082916,0.0340706614226128,0,0,0,0.178089069865391,0,0.183046790554625
campaign_5,11,31,40,2,0,42,2773,0,32,32,0,32,4927908,966068471,1960-01-27,German,Supervisor,1,0,0,0,1,0.00639,0.01992,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0.06,0,5.06,0,5,0.0744186046511628,0.174486558741002,0,0,0.333333333333333,0.438408568147757,0.333333333333333,0.446990524716782
campaign_8,168,708,557,247,72,876,119198,0,167,167,0,167,3800784,9980904152,1975-07-31,Indian,Director,1,0,0,0,1,8.16963,0.29236,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5,0,0,0.13,3.75,25.887,0,55.267,5,25.5,0.0203393952026123,0.0602100743370274,0,0,0,0,0,0
campaign_5,97,265,354,7,1,362,143660,0,32,32,0,32,2081544,2137992572,1962-01-01,German,Manager,1,0,0,0,1,0.41397,0.24342,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,8.76,0,23.76,0,15,0,0,0,0,0,0,0,0
campaign_5,2,32,16,18,0,34,9014,0,69,69,0,69,4122100,9635832542,1964-07-07,German,Labour worker,1,0,0,0,1,0.01149,0.01144,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0
campaign_5,64,427,358,126,7,491,47101,0,218,218,0,218,834411,5145070038,1970-04-29,German,Others,1,0,0,0,1,4.82022,0.03872,0,0,0,0,0,0,0,4.625,25,0,0,0,0,15,0,0,0.025,0,5.18,4.625,24.83,0,15,0,0,0,0,0,0,0,0
campaign_1,81,369,389,61,0,450,58585,0,138,138,0,138,2875120,12789442511,1982-06-09,German,Others,1,0,0,0,1,1.11835,0.52033,0,0,0,0,0,0,0,0.226,2,0,0,0,0,25,0,0,0,0,3.6,0.226,28.826,0,25,0.00125490196078431,0.0511543465741549,0,0,0,0,0,0
campaign_5,3,107,76,34,0,110,8010,0,37,37,0,37,4698158,38316257734,1989-07-29,German,Specialist/Analyst/Advisor,1,0,0,0,1,0.19701,0.0312,0,0,0,0,0,0,0,0,0,0,0,0,0,43.387,0,0,0,1,2.44,0,46.827,1,8.387,0.0566385669125395,0.104796853084985,0,0,0.115012441249654,0.173923776847302,0.123306607685928,0.202986923243612
campaign_5,20,136,56,100,0,156,18145,0,28,28,0,28,3140782,11206964591,1962-01-01,German,Secretary,1,0,0,0,1,0.505,0.20524,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,3,0,0,18,30,15,0,0,0,0,0,0,0,0
campaign_5,16,138,26,128,0,154,19091,0,283,283,0,283,971007,6649858598,1965-02-05,German,Military,1,0,0,0,1,0.51908,0.15052,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0
campaign_1,34,282,300,16,0,316,107652,0,69,69,0,69,3578910,5019244630,1960-11-01,German,Office Clerk/Office worker,1,0,0,0,1,0.3206,0.22949,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0.55,2,2.32,0,29.87,4,25,0,0,0,0,0,0,0,0
campaign_5,500,1377,1828,47,2,1877,161629,0,52,52,0,52,2642371,1473674283,1967-10-22,German,Others,1,0,0,0,1,1.67662,0.95838,0,0,0,0,0,0,0,6.879,32,0,0,0,0,4.649,0,0,0.08,0,4.8,6.879,16.408,0,5,0,0,0,0,0,0,0,0
campaign_3,12,593,420,183,2,605,79459,0,473,473,0,473,2888235,17347342315,1991-05-11,German,Others,1,0,0,0,1,5.15449,5.00531,0,0,0,0,0,0,0,1.987,18,0,0,0,0,6.919,0,0,0.2,0,10.07,1.987,19.176,0,7,0,0,0,0,0,0,0,0
campaign_1,0,37,32,5,0,37,2903,0,95,95,0,95,2742934,6848330907,1988-11-05,German,Others,1,0,0,0,1,0.04944,1.41009,0,0,0,0,0,0,0,1.165,87,0,0,0,0,40,0,0,0,0,0,1.165,41.165,0,30,0,0,0,0,0,0,0,0
campaign_1,5,281,210,76,0,286,144949,0,134,134,0,134,2620916,16699562978,1989-07-02,German,Others,1,0,0,0,1,0.81939,0.04244,0,0,0,0,0,0,0,1.504,39,0,0,0,0,38,0,0,0.32,0,1.68,1.504,41.504,0,38,0,0,0,0,0,0,0,0
campaign_5,29,193,62,157,3,222,40025,0,376,376,0,376,2631537,8205714453,1971-01-01,German,Manager,1,0,0,0,1,2.43666,0.10324,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0.05,0,2.41,0,17.46,0,15,0,0,0,0,0,0,0,0
campaign_5,59,110,168,1,0,169,13107,0,144,144,0,144,4210142,97413671,1972-01-03,German,Others,1,0,0,0,1,0.00364,0.01276,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0.03,0,5.03,0,5,0,0.0467966930772685,0,0,0,0.0113224630764263,0.00615826747408396,0.0406024175499613
campaign_8,61,292,322,27,4,353,28176,0,87,87,0,87,3708446,13513998814,1985-10-04,Pakistani,Student,1,0,0,0,1,0.91009,0.01188,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0.02,1.6,8.065,0,34.685,4,25,0.00416171224732461,0.0367933633706798,0,0,0.0263836239575436,0.115039897816296,0,0
campaign_5,20,44,62,2,0,64,5667,0,120,120,0,120,4087481,11015205700,1957-01-01,German,Others,1,0,0,0,1,0.01274,0.0314,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0.06,0,5.06,0,5,0,0.0658031590471893,0,0,0.0130505709624796,0.0873456517544219,0.0130505709624796,0.120683285013106
campaign_2,1,16,16,1,0,17,875,0,166,166,0,166,4187711,5575185069,1974-07-30,German,Others,1,0,0,0,1,0.00131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0.03,0,5.03,0,5,0,0,0,0,0,0,0,0
campaign_5,55,315,284,86,0,370,20539,0,54,54,0,54,2860313,7469680442,1976-07-16,German,Others,1,0,0,0,1,0.58785,0.01804,0,0,0,0,0,0,0,0.315,3,0,0,0,0,15,0,0,0,3.4,0.475,0.315,19.19,30,15,0,0,0,0,0,0,0,0
campaign_1,40,282,91,231,0,322,45174,0,131,131,0,131,3039934,4438350334,1988-09-03,German,Others,1,0,0,0,1,3.51464,0.1956,0,0,0,0,0,0,0,12.32,67,0,0,0,0,34.8,0,0,0.06,0,13.9,12.32,61.08,0,34.8,0,0.0491741085423156,0,0,0,0,0,0
campaign_1,14,109,58,65,0,123,26338,0,123,123,0,123,3488540,6874570265,1966-01-01,German,Others,1,0,0,0,1,1.27119,0.0113,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0.02,0,5.175,0,30.195,0,25,0.0465890183028286,0.0698147204911076,0,0,0,0,0,0
campaign_5,68,195,186,77,0,263,27804,0,393,393,0,393,2692944,9650256098,1990-01-03,German,Others,1,0,0,0,1,0.79257,0.07204,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5,0,0,0,0,0,0,18.5,0,18.5,0,0,0,0,0,0,0,0
campaign_8,2,80,10,68,4,82,5850,0,96,96,0,96,1631800,5477925716,1988-07-03,German,Others,1,0,0,0,1,2.05871,1.22658,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1.88,0,11.88,0,10,0,0,0,0,0,0,0,0
campaign_1,690,1020,1584,123,3,1710,137494,0,129,129,0,129,4390062,8227220481,1973-01-01,Indian,Senior Manager,1,0,0,0,1,0.99063,0.03936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,3.772,0,3.962,0,25.5,0.0489768493067009,0.07593981477346,0,0,0,0,0,0
campaign_5,356,559,858,57,0,915,136533,0,163,163,0,163,4757644,3088701719,1992-03-28,German,Others,1,0,0,0,1,0.343,0.01452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58,0,2.58,0,5,0.0118769883351007,0.0298000108134108,0,0,0.00333091962346126,0.0195701433162934,0.0267921795800145,0.0742939356385557
campaign_5,1,134,3,132,0,135,24408,0,60,60,0,60,270524,774926437,1958-01-01,German,Labour worker,1,0,0,0,1,2.12706,0.10176,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0
campaign_8,24,27,25,26,0,51,10856,0,3,3,0,3,39037,1167375206,1983-01-01,German,Others,1,0,0,0,1,0.00858,8.8e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,2.12,0,9.12,12,5,0,0.0352789733847515,0,0,0.00530503978779841,0.0382712632615574,0.00530503978779841,0.0405641267483707
campaign_2,4,58,56,6,0,62,4673,0,25,25,0,25,4014323,14899992854,1983-01-05,German,Police Officer,1,0,0,0,1,0.08438,0.00132,0,0,0,0,0,0,0,1.921,261,0,0,0,0,5,0,0,0,0.5,0.83,1.921,8.251,1,5,0,0,0,0,0,0,0,0
campaign_5,9,11,18,0,2,20,2265,0,14,14,0,14,4778200,5506380170,1989-01-01,Yemenite,Labour worker,1,0,0,0,1,0.00101,0.00308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0.44,0,5,0,4.97144223963046e-4,0,0,0,0.00903280341219194,0,0.00903280341219194
campaign_2,185,204,386,3,0,389,34421,0,55,55,0,55,4639458,10215217245,1985-01-21,Nepalese,Security/Guard,1,0,0,0,1,0.06412,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.3,0,0.32,0,5,0.00727272727272727,0.010903315424064801,0,0,0.0234622701331642,0.0371191768759369,0.0258175559380379,0.0454444810521696
campaign_5,6,94,44,56,0,100,16419,0,85,85,0,85,46055,14659778,1957-01-01,German,Labour worker,1,0,0,0,1,0.62588,0.00704,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0
campaign_5,24,554,574,4,0,578,93403,0,53,53,0,53,5109982,11957279783,1977-05-19,Indian,Specialist/Analyst/Advisor,1,0,0,0,1,0.07321,0.00176,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0.025,0,0.27,0,5.295,0,5,0.398884063025077,0.470480965542805,0,0,0,0.00165847350145137,0.391891891891892,0.573988960866014
campaign_5,162,823,974,11,0,985,117898,0,17,17,0,17,2365897,10953568791,1959-01-01,German,Labour worker,1,0,0,0,1,0.06576,0.00176,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0.51,0,5.51,0,5,0,0,0,0,0,0,0,0
campaign_2,162,823,974,11,0,985,117898,0,17,17,0,17,2365897,10953568791,1959-01-01,German,Labour worker,1,0,0,0,1,0.06576,0.00176,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0.51,0,5.51,0,5,0,0,0,0,0,0,0,0
campaign_5,23,32,54,1,0,55,17988,0,359,359,0,359,3011189,9160174610,1988-06-04,German,Labour worker,1,0,0,0,1,0.01105,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0.06,0,5,0,0.113776103026067,0,0,0,0.0196505066095616,0,0.0339477359677687
campaign_2,17,281,256,42,0,298,15242,0,158,158,0,158,2822198,9272505660,1987-01-01,German,Office Clerk/Office worker,1,0,0,0,1,0.16757,0.01316,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1.47,0,6.47,0,5,0,0,0,0,0,0,0,0
campaign_3,0,116,113,3,0,116,3854,0,375,375,0,375,2417189,12073426193,1968-01-27,German,Manager,1,0,0,0,1,0.01753,0,0,0,0,0,0,0,0,0.4,1,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0,7,0,0,0,0,0,0,0,0
campaign_5,36,392,358,67,3,428,46295,0,298,298,0,298,2233593,9310616233,1967-08-15,German,Military,1,0,0,0,1,1.69191,0.01081,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,2.18,0,20.18,0,18,0,0,0,0,0,0,0,0
campaign_5,97,458,242,312,1,555,74452,0,252,252,0,252,2228836,5560757790,1966-01-01,German,Specialist/Analyst/Advisor,1,0,0,0,1,1.03536,0.02392,0,0,0,0,0,0,0,0.21,5,0,0,0,0,14,0,0,0,0,1.63,0.21,15.84,0,14,0,0,0,0,0,0,0,0
campaign_3,18,448,205,261,0,466,92045,0,125,125,0,125,2213877,7359480301,1989-03-11,German,Others,1,0,0,0,1,0.52909,0.04348,0,0,0,0,0,0,0,0.472,12,0,0,0,0,0,0,0,0,0,3.6,0.472,4.072,0,5,0,0,0,0,0,0,0,0
campaign_2,8,317,298,25,2,325,42461,0,110,110,0,110,1404064,5341449646,1969-12-12,German,Others,1,0,0,0,1,0.7837,0.13466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.04,0,5.04,0,5,0,0,0,0,0,0,0,0
campaign_5,1,109,100,10,0,110,7180,0,70,70,0,70,4583824,9231850647,1972-01-01,German,Labour worker,1,0,0,0,1,0.07356,0.01252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045,0,0.39,0,0.435,0,5,0,0.0203985636183605,0,0,0.0293692826191623,0.0788427687936597,0.045739046701974,0.144286370972246
campaign_2,60,207,198,69,0,267,30796,0,59,59,0,59,4497074,17384454810,1959-01-01,Indian,Others,1,0,0,0,1,0.62203,0.00582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,4.44,0,4.48,0,5,0,0,0,0,0,0,0,0
campaign_5,0,12,2,10,0,12,635,0,1,1,0,1,7,85836,1958-03-15,German,Director,1,0,0,0,1,0.05775,0.01716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0,0,3.6,12,15,0,0,0,0,0,0,0,0
campaign_3,25,112,136,1,0,137,15143,0,29,29,0,29,1194012,7521476293,1977-06-01,German,Police Officer,1,0,0,0,1,0.00605,0.06688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.03,0,9.286,0,0,0,0,0,0,0,0
campaign_5,84,132,184,32,0,216,313876,0,43,43,0,43,1096992,7548573132,1989-09-16,German,Others,1,0,0,0,1,0.23935,0.02728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92,0,1.92,0,17.5,0,0,0,0,0,0,0,0
campaign_2,16,67,72,11,0,83,7045,0,78,78,0,78,5282403,11469484502,1978-02-22,German,Others,1,0,0,0,1,0.14528,0.02684,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0.02,0,1.05,0,6.07,0,5,0.0385577323884952,0.0610523739452929,0,0,0.0615249395737201,0.0936710531082327,0.0711931443638761,0.108073721138934
campaign_5,38,252,282,8,0,290,30132,0,148,148,0,148,4836677,10773689679,1975-01-01,German,Others,1,0,0,0,1,0.17786,0.085319999999999993,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0.02,0,0.93,0,5.95,0,5,0.007482851797963,0.0612763706122112,0,0,0.0280225335837065,0.068187278406347,0.0280225335837065,0.072483862004203
campaign_3,1,90,76,15,0,91,2725,0,33,33,0,33,2515209,13723633274,1969-07-01,German,Teacher,1,0,0,0,1,0.1014,4.4e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0,0.76,0,5,0,0,0,0,0,0,0,0
campaign_5,13,189,162,40,0,202,19240,0,282,282,0,282,2625307,5944516384,1972-04-21,German,Military,1,0,0,0,1,0.45954,0.06868,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0
campaign_5,42,395,180,252,5,437,49650,0,113,113,0,113,2242928,8596763162,1981-04-04,German,Labour worker,1,0,0,0,1,15.86535,0.05648,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,9.7,0,24.7,0,15,0,0,0,0,0,0,0,0
campaign_2,11,223,210,24,0,234,64228,0,160,160,0,160,1364473,7734440222,1991-11-01,German,Student,1,0,0,0,1,0.13899,0.01056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,1.05,0,1.15,0,5,0,0,0,0,0,0,0,0
campaign_2,74,165,222,16,1,239,35417,0,76,76,0,76,3912899,10151828683,1977-04-25,German,Supervisor,1,0,0,0,1,0.5707,0.02684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,2.94,0,2.965,0,5,0,0,0,0,0,0,0,0
campaign_5,16,70,31,55,0,86,3752,0,455,455,0,455,1405233,6559298925,1967-01-01,German,Security/Guard,1,0,0,0,1,0.11507,0.02992,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0
campaign_3,71,321,310,82,0,392,95078,0,177,177,0,177,2868283,14075095093,1962-03-18,German,Others,1,0,0,0,1,0.59489,0.87085,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0.16,0,7.16,0,7,0,0,0,0,0,0,0,0
campaign_4,54,599,360,293,0,653,67789,0,92,92,0,92,3959327,41130731341,1980-02-25,German,D,1,0,0,0,1,3.34886,0.01144,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,2,10.31,0,51.31,4,7,0,0,0,0,0,0,0,0
campaign_3,23,349,340,32,0,372,34078,0,251,251,0,251,2679209,11074199048,1980-11-12,German,Others,1,0,0,0,1,0.75512,0.10372,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3.25,0,8.25,0,5,0,0,0,0,0,0,0,0
campaign_1,101,186,242,43,2,287,48805,0,130,130,0,130,2222121,5634545343,1987-06-04,German,Others,1,0,0,0,1,1.27686,0.12084,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0.02,0,4.2,0,4.22,0,15,0,0,0,0,0,0,0,0
campaign_5,0,29,29,0,0,29,8348,0,37,37,0,37,3973796,1521823077,1952-01-01,German,Labour worker,1,0,0,0,1,0.018,0.00396,0,0,0,0,0,0,0,0.12,4,0,0,0,0,5,0,0,0,0,0,0.12,5.12,0,5,0,0.125458162080758,0,0,0.0335249042145594,0.276902443251561,0.0335249042145594,0.27767072265471
campaign_2,44,148,156,36,0,192,12970,0,134,134,0,134,4144967,12905116448,1979-05-08,German,Others,1,0,0,0,1,0.20833,0.05326,0,0,0,0,0,0,0,0,25,0,0,0,0,5,0,0,0,0,1.5,0,6.5,0,5,0,0,0,0,0,0,0,0
campaign_5,33,178,142,59,10,211,18555,0,310,310,0,310,1649352,4575035155,1959-10-14,German,Supervisor,1,0,0,0,1,3.5878,8.19155,0,0,0,0,0,0,0,0.862,5,0,0,0,0,0,0,0,0,0,1.582,0.862,2.444,0,15,0,0,0,0,0,0,0,0
campaign_8,56,125,173,8,0,181,12087,0,253,253,0,253,4323708,4034443725,1989-05-01,German,Others,1,0,0,0,1,0.06714,0.0176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0.6,0,5,0.338024971623155,0.384410688414695,0,0,0.00864968765016819,0.0311946383816941,0.00864968765016819,0.0746036475057964
campaign_3,279,376,583,72,0,655,65136,0,39,39,0,39,2652898,6408696696,1960-01-01,German,Others,1,0,0,0,1,0.51416,0.23897,0,0,0,0,0,0,0,0.62,4,0,0,0,0,5,0,0,0,0,3.3,0.62,8.92,0,5,0,0,0,0,0,0,0,0
campaign_2,279,376,583,72,0,655,65136,0,39,39,0,39,2652898,6408696696,1960-01-01,German,Others,1,0,0,0,1,0.51416,0.23897,0,0,0,0,0,0,0,0.62,4,0,0,0,0,5,0,0,0,0,3.3,0.62,8.92,0,5,0,0,0,0,0,0,0,0
campaign_5,189,846,912,123,0,1035,93029,0,135,135,0,135,3316139,13320575425,1973-10-16,German,Labour worker,1,0,0,0,1,0.95388,0.2583,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6.39,0,11.39,0,5,0.0757842791681353,0.114432119474303,0,0,0.0463671128107075,0.0860793385973867,0.0583771510516252,0.108046366959782
